,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,num_edges,two_cycles,long_cycles,strongly_connected
108,108,14,293,1.968057142857143,1.9857142857142855,2.0,1.9985714285714289,44,6,601,True
109,109,14,301,1.9689142857142856,2.0,2.0,2.0,45,4,1236,True
110,110,14,131,1.9729142857142856,1.9857142857142855,2.0,1.9985714285714289,43,4,426,False
111,111,14,211,1.979428571428572,2.0,2.0,2.0,42,5,698,True
112,112,14,242,1.9659428571428572,1.9857142857142855,2.0,1.9985714285714289,44,7,686,False
113,113,14,484,1.976628571428572,1.9857142857142855,2.0,1.9985714285714289,39,3,170,False
114,114,14,375,1.9736,2.0,2.0,2.0,43,2,1171,True
115,115,14,176,1.9762857142857144,1.9857142857142855,2.0,1.9985714285714289,39,1,102,False
116,116,14,486,1.958971428571429,1.9714285714285715,2.0,1.9942857142857144,45,5,801,False
117,117,14,129,1.9716,2.0,2.0,2.0,42,2,151,False
118,118,14,300,1.9717142857142855,2.0,2.0,2.0,44,8,421,False
119,119,14,340,1.9742285714285717,2.0,2.0,2.0,42,3,41,False
120,120,14,460,1.9747428571428567,2.0,2.0,2.0,41,6,331,False
121,121,14,181,1.9505714285714288,1.9857142857142855,2.0,1.9985714285714289,43,5,277,True
122,122,14,32,1.9656571428571432,1.9857142857142855,2.0,1.9985714285714289,44,9,381,True
123,123,14,394,1.9709714285714288,2.0,2.0,2.0,38,5,308,True
124,124,14,78,1.972628571428572,2.0,2.0,2.0,42,6,286,False
125,125,14,191,1.9677714285714287,2.0,2.0,2.0,42,6,373,False
126,126,14,304,1.9817142857142864,2.0,2.0,2.0,44,6,760,True
